band,dynamicRange,dataType,nodata value,min,max,mean,std,obj,instid,imgref,date,doy
1.0,0.03856210818048567,6.0,0.0,0.0002909038448706269,0.038853012025356286,0.00789581379403457,0.004824619534949033,5,50048,20120729_231120_r2_scwa__hh,2012-07-29,211
1.0,0.08109729131683707,6.0,0.0,0.0019910396076738834,0.08308833092451096,0.020910563369056643,0.009536864226958873,17,50013,20120408_223736_r2_scwa__hx,2012-04-08,99
2.0,0.006823059287853538,6.0,0.0,0.00014388503041118383,0.006966944318264722,0.0020217459744025124,0.0007895127344688427,17,50013,20120408_223736_r2_scwa__hx,2012-04-08,99
1.0,0.08108002401422709,6.0,0.0,0.0018188311951234937,0.08289885520935057,0.015957745800734363,0.008047493838097766,11,50065,20120428_225406_r2_scwa__hx,2012-04-28,119
2.0,0.010121061262907459,6.0,0.0,0.0004040870990138501,0.01052514836192131,0.0029180757819725752,0.0011509537225823114,11,50065,20120428_225406_r2_scwa__hx,2012-04-28,119
1.0,0.13951200991868976,6.0,0.0,0.0034334585070610046,0.14294546842575073,0.0349134557148626,0.016748252791204774,7,50047,20120609_222914_r2_scwa__hx,2012-06-09,161
2.0,0.01828311997815035,6.0,0.0,0.0004681473656091839,0.018751267343759537,0.003660950185861865,0.001546124801475367,7,50047,20120609_222914_r2_scwa__hx,2012-06-09,161
1.0,0.037339207134209566,6.0,0.0,0.0012619380140677094,0.03860114514827728,0.01016114051137197,0.004261470624491677,25,50024,20120401_224209_r2_scwa__hx,2012-04-01,92
2.0,0.0053732911037514,6.0,0.0,0.00014196113625075665,0.005515252240002155,0.0017904267916534883,0.0006649942338203121,25,50024,20120401_224209_r2_scwa__hx,2012-04-01,92
1.0,0.023480098025174808,6.0,0.0,2.1029933122918013e-05,0.02350112795829773,0.004117577220696993,0.0027205911794824914,3,50048,20120729_231120_r2_scwa__hh,2012-07-29,211
1.0,0.43598196469247347,6.0,0.0,0.015526467934250832,0.4515084326267242,0.1153975724291326,0.053884715577695336,17,50049,20120623_222028_r2_scwa__hx,2012-06-23,175
2.0,0.015228027128614482,6.0,0.0,0.0002936761593446136,0.015521703287959097,0.0037722870908693147,0.0017963984502646657,17,50049,20120623_222028_r2_scwa__hx,2012-06-23,175
1.0,0.08241627481766044,6.0,0.0,0.001065148739144206,0.08348142355680466,0.01573552852975194,0.009666695821047235,5,50070,20120414_230305_r2_scwa__hx,2012-04-14,105
2.0,0.01815467310370877,6.0,0.0,0.0002929495531134308,0.018447622656822205,0.0029113457030448204,0.0013696289796385286,5,50070,20120414_230305_r2_scwa__hx,2012-04-14,105
1.0,0.09113523084670304,6.0,0.0,0.002590659074485302,0.09372588992118835,0.024815079599182315,0.011602626684223693,7,50025,20120602_223323_r2_scwa__hx,2012-06-02,154
2.0,0.010118427075212818,6.0,0.0,0.00028785099857486784,0.010406278073787687,0.0027976623429539936,0.0011202127672105431,7,50025,20120602_223323_r2_scwa__hx,2012-06-02,154
1.0,0.07608873641584066,6.0,0.0,0.0007290741195902227,0.07681781053543091,0.01621132967495355,0.008386592721585599,3,50036,20120726_225846_r2_scwa__hh,2012-07-26,208
1.0,0.12562093045562506,6.0,0.0,0.004596934653818607,0.13021786510944366,0.03519285120624704,0.015291003032830987,21,50032,20120727_222932_r2_scwa__hh,2012-07-27,209
1.0,0.07279897210537456,6.0,0.0,0.0004253116494510322,0.07322428375482559,0.014150907961798175,0.007740569521872549,11,50045,20120729_231120_r2_scwa__hh,2012-07-29,211
1.0,0.34083367814309895,6.0,0.0,0.0026607669424265623,0.3434944450855255,0.03526816911821225,0.021774571869140964,1,50041,20120422_222913_r2_scwa__hx,2012-04-22,113
2.0,0.06648368568858133,6.0,0.0,0.0005364847020246089,0.06702017039060593,0.003766206611110189,0.0029277254520281753,1,50041,20120422_222913_r2_scwa__hx,2012-04-22,113
1.0,0.04070045764092356,6.0,0.0,0.0013057593023404481,0.04200621694326401,0.011183895460591411,0.004837164004741881,17,50065,20120226_230304_r2_scwa__hx,2012-02-26,57
2.0,0.006810344639234246,6.0,0.0,0.00029286567587405443,0.0071032103151083,0.0020493404915799406,0.0008105804772526173,17,50065,20120226_230304_r2_scwa__hx,2012-02-26,57
1.0,0.03701140912016854,6.0,0.0,0.0006764587596990168,0.03768786787986755,0.007044009024738541,0.0039648401152130655,13,50059,20120331_231122_r2_scwa__hx,2012-03-31,91
2.0,0.004449293584912083,6.0,0.0,0.00021342084801290184,0.004662714432924986,0.0015389211732522573,0.0005891256852166982,13,50059,20120331_231122_r2_scwa__hx,2012-03-31,91
1.0,0.10285904991906136,6.0,0.0,0.001555115100927651,0.10441416501998899,0.012742401886604112,0.007154996690981181,11,50036,20120324_231553_r2_scwa__hx,2012-03-24,84
2.0,0.011875049298396334,6.0,0.0,0.00027498780400492245,0.012150037102401257,0.002559541504461932,0.0011547027404228663,11,50036,20120324_231553_r2_scwa__hx,2012-03-24,84
1.0,0.14309526944998652,6.0,0.0,0.0014243725454434752,0.14451964199543002,0.019199980155570468,0.01133109876609735,11,50028,20120304_225853_r2_scwa__hx,2012-03-04,64
2.0,0.01811867035576142,6.0,0.0,0.0004324911569710822,0.018551161512732506,0.0031150801328894183,0.001669502053835198,11,50028,20120304_225853_r2_scwa__hx,2012-03-04,64
1.0,0.10229627578519283,6.0,0.0,0.0014908185694366691,0.10378709435462953,0.018777819719670564,0.010919402752770105,5,50063,20120526_223739_r2_scwa__hx,2012-05-26,147
2.0,0.0152719700417947,6.0,0.0,0.00041655547101981943,0.015688525512814522,0.0029722667355275957,0.0012942359854089724,5,50063,20120526_223739_r2_scwa__hx,2012-05-26,147
1.0,0.25405977957416326,6.0,0.0,0.0013147414429113267,0.2553745210170746,0.0286487634408656,0.018667019170621583,1,50002,20120318_225043_r2_scwa__hx,2012-03-18,78
2.0,0.072880359046394,6.0,0.0,0.0004877209139522165,0.07336807996034622,0.004677437146451687,0.003184874481996782,1,50002,20120318_225043_r2_scwa__hx,2012-03-18,78
1.0,0.16430792910978198,6.0,0.0,0.003621571231633425,0.1679295003414154,0.040817346386660874,0.018295526911544187,25,50050,20120720_223340_r2_scwa__hh,2012-07-20,202
1.0,0.08904994674958286,6.0,0.0,0.0018803214188665152,0.09093026816844942,0.021565189512514668,0.009871291879310882,21,50017,20120713_223754_r2_scwa__hh,2012-07-13,195
1.0,0.03411740122828632,6.0,0.0,0.0015885824104771018,0.03570598363876343,0.011253293937899518,0.004713490735252576,17,50066,20120414_230305_r2_scwa__hx,2012-04-14,105
2.0,0.006190617190441117,6.0,0.0,0.0002946815511677414,0.006485298741608858,0.002096651581914661,0.0007834918076843611,17,50066,20120414_230305_r2_scwa__hx,2012-04-14,105
1.0,0.1526050514075905,6.0,0.0,0.0006318294908851384,0.15323688089847565,0.024535923540375777,0.01812457784743744,7,50002,20120318_225043_r2_scwa__hx,2012-03-18,78
2.0,0.029728154986514706,6.0,0.0,0.00015821553824935106,0.029886370524764058,0.0034764477167097243,0.002703673915597098,7,50002,20120318_225043_r2_scwa__hx,2012-03-18,78
1.0,0.03454660344868899,6.0,0.0,0.0015905490145087242,0.0361371524631977,0.01000931679957531,0.0041642503175517535,17,50036,20120324_231553_r2_scwa__hx,2012-03-24,84
2.0,0.0045338797353906566,6.0,0.0,0.0002076483360724524,0.004741528071463108,0.00150933477154936,0.0005815973979777238,17,50036,20120324_231553_r2_scwa__hx,2012-03-24,84
1.0,0.09327888027473817,6.0,0.0,0.00022955700114835054,0.09350843727588652,0.01688814732350978,0.0088729542365301,3,50063,20120526_223739_r2_scwa__hx,2012-05-26,147
2.0,0.010852549530682152,6.0,0.0,0.0002270524128107354,0.01107960194349289,0.0024661247939329494,0.0010523471674760397,3,50063,20120526_223739_r2_scwa__hx,2012-05-26,147
1.0,0.04218315822072327,6.0,0.0,0.0014913256745785475,0.04367448389530182,0.01228063089067605,0.005019239584299129,17,50028,20120304_225853_r2_scwa__hx,2012-03-04,64
2.0,0.0071818924334365875,6.0,0.0,0.0004090300935786218,0.007590922527015209,0.002468016458731158,0.0009372211793514187,17,50028,20120304_225853_r2_scwa__hx,2012-03-04,64
1.0,0.06146626989357173,6.0,0.0,0.0005634904373437166,0.06202976033091544,0.00571882712352962,0.003451070587306406,17,50045,20120729_231120_r2_scwa__hh,2012-07-29,211
1.0,0.20652992418035865,6.0,0.0,0.007394141051918269,0.2139240652322769,0.0604863770630398,0.026274550615546555,25,50008,20120730_224202_r2_scwa__hx,2012-07-30,212
2.0,0.006752998859155923,6.0,0.0,0.0002189331571571529,0.006971932016313077,0.0022719231102221182,0.0008682270076862513,25,50008,20120730_224202_r2_scwa__hx,2012-07-30,212
1.0,0.045277336583239965,6.0,0.0,0.00023191611398942769,0.04550925269722938,0.006746784222405007,0.00452865497294444,11,50056,20120716_225023_r2_scwa__hh,2012-07-16,198
1.0,0.1416763326851651,6.0,0.0,0.0006324836285784842,0.14230881631374356,0.018294831409097646,0.014699242379933888,7,50037,20120324_231553_r2_scwa__hx,2012-03-24,84
2.0,0.02189615042880177,6.0,0.0,0.00026910332962870603,0.022165253758430477,0.0033865668274047902,0.002336924489770024,7,50037,20120324_231553_r2_scwa__hx,2012-03-24,84
1.0,0.3484629332087934,6.0,0.0,0.006519204471260308,0.3549821376800537,0.06307434658699265,0.02968460390260305,11,50051,20120623_222028_r2_scwa__hx,2012-06-23,175
2.0,0.021911456773523238,6.0,0.0,0.00036184344207867985,0.022273300215601918,0.004706630237335415,0.0024531693794862456,11,50051,20120623_222028_r2_scwa__hx,2012-06-23,175
1.0,0.08890733658336104,6.0,0.0,0.0014068952295929193,0.09031423181295396,0.013627556139438243,0.0069426626621833165,11,50067,20120414_230305_r2_scwa__hx,2012-04-14,105
2.0,0.009367600316181779,6.0,0.0,0.00015563401393592355,0.0095232343301177,0.0026259074785726292,0.001076420170103518,11,50067,20120414_230305_r2_scwa__hx,2012-04-14,105
1.0,0.10952983557945116,6.0,0.0,0.0008216226124204696,0.11035145819187164,0.0207950405356032,0.01184460892575268,5,50050,20120717_222109_r2_scwa__hh,2012-07-17,199
1.0,0.008811370833427645,6.0,0.0,0.00011710134276654573,0.008928472176194191,0.0020135894951839885,0.0010593696469577288,25,50032,20120726_225846_r2_scwa__hh,2012-07-26,208
1.0,0.2252021117601544,6.0,0.0,0.0031048373784869905,0.2283069491386413,0.04413757632835762,0.025736935784131783,5,50056,20120520_221314_r2_scwa__hx,2012-05-20,141
2.0,0.017320665443548933,6.0,0.0,0.00029684146284125745,0.01761750690639019,0.0026609340024559007,0.0013872376954250864,5,50056,20120520_221314_r2_scwa__hx,2012-05-20,141
1.0,0.0610023259650916,6.0,0.0,0.0010820769239217043,0.06208440288901329,0.010806286224934998,0.00501215315403371,7,50006,20120719_230257_r2_scwa__hh,2012-07-19,201
1.0,0.08163080445956439,6.0,0.0,0.0010911367135122418,0.08272194117307664,0.010551054595980392,0.006931123344788375,9,50062,20120331_231122_r2_scwa__hx,2012-03-31,91
2.0,0.010914208163740112,6.0,0.0,0.0002999009739141911,0.011214109137654305,0.0018665883825752145,0.0008654525595263507,9,50062,20120331_231122_r2_scwa__hx,2012-03-31,91
1.0,0.06135081965476274,6.0,0.0,0.0008260002359747887,0.06217681989073753,0.012072895840807785,0.006962102294817456,13,50038,20120325_224633_r2_scwa__hx,2012-03-25,85
2.0,0.006352442229399457,6.0,0.0,0.000278504187008366,0.0066309464164078236,0.0017092392955108783,0.0007128267729775465,13,50038,20120325_224633_r2_scwa__hx,2012-03-25,85
1.0,0.28389596240594983,6.0,0.0,0.005652762483805418,0.28954872488975525,0.057909527311287866,0.03240709247801313,3,50043,20120309_221322_r2_scwa__hx,2012-03-09,69
2.0,0.032263005181448534,6.0,0.0,0.0004313457466196269,0.032694350928068154,0.004961489817706747,0.0032336675363325374,3,50043,20120309_221322_r2_scwa__hx,2012-03-09,69
1.0,0.1725629214197397,6.0,0.0,0.0035025533288717266,0.17606547474861145,0.02780475809913078,0.013781873693729504,11,50012,20120415_223318_r2_scwa__hx,2012-04-15,106
2.0,0.015614724485203622,6.0,0.0,0.00030961004085838795,0.01592433452606201,0.002371626224775255,0.001064047481425397,11,50012,20120415_223318_r2_scwa__hx,2012-04-15,106
1.0,0.04708845796994865,6.0,0.0,0.001367223681882024,0.048455681651830666,0.013029509493735086,0.005702350330520025,21,50044,20120512_224624_r2_scwa__hx,2012-05-12,133
2.0,0.007600262906635181,6.0,0.0,0.00033444244763813913,0.00793470535427332,0.0024953210069548486,0.0009671283085454416,21,50044,20120512_224624_r2_scwa__hx,2012-05-12,133
1.0,0.0844461005181074,6.0,0.0,0.0026999879628419885,0.0871460884809494,0.019117466725957606,0.008502774234511712,17,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
2.0,0.005250590445939451,6.0,0.0,0.0002707605599425733,0.005521351005882025,0.0018009873216010364,0.0006859913327910761,17,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
1.0,0.09909305721521375,6.0,0.0,0.0025498047471046443,0.1016428619623184,0.024166356485686286,0.011821317709826995,7,50063,20120616_222556_r2_scwa__hx,2012-06-16,168
2.0,0.008563808660255745,6.0,0.0,0.0002808454155456275,0.008844654075801373,0.002923521444559442,0.0011431061709739863,7,50063,20120616_222556_r2_scwa__hx,2012-06-16,168
1.0,0.27318943198770285,6.0,0.0,0.0023448104038834568,0.2755342423915863,0.0299693749081455,0.019201131993503456,1,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
2.0,0.055348916328512125,6.0,0.0,0.0004274562234058976,0.055776372551918016,0.0038067469053154686,0.0025345644164193287,1,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
1.0,0.0584588977508247,6.0,0.0,0.0015339781530201437,0.05999287590384484,0.014395516326348943,0.0061477083581661955,7,50018,20120709_225502_r2_scwa__hh,2012-07-09,191
1.0,0.12911478243768215,6.0,0.0,0.003989929333329201,0.13310471177101135,0.03332827874337802,0.014348847123669487,13,50013,20120703_222947_r2_scwa__hh,2012-07-03,185
1.0,0.08509501372464001,6.0,0.0,0.0015459998976439235,0.08664101362228392,0.015399244178753116,0.008623031826394366,13,50014,20120408_223736_r2_scwa__hx,2012-04-08,99
2.0,0.006432993439375423,6.0,0.0,0.00019569777941796929,0.006628691218793393,0.0017171145576355404,0.0006881292463356017,13,50014,20120408_223736_r2_scwa__hx,2012-04-08,99
1.0,0.38686911109834904,6.0,0.0,0.002663007937371731,0.3895321190357208,0.0664987434696174,0.04163708379723391,5,50043,20120309_221322_r2_scwa__hx,2012-03-09,69
2.0,0.03862205102632288,6.0,0.0,0.00016360775043722242,0.038785658776760094,0.005673581835460212,0.0040318639132080475,5,50043,20120309_221322_r2_scwa__hx,2012-03-09,69
1.0,0.10916957107838243,6.0,0.0,0.0006969288224354385,0.10986649990081788,0.008984128553487139,0.006145547145907868,21,50022,20120715_231947_r2_scwa__hh,2012-07-15,197
1.0,0.2113308659754693,6.0,0.0,0.0011351355351507664,0.2124660015106201,0.031047059525440155,0.021145348169558018,7,50040,20120422_222913_r2_scwa__hx,2012-04-22,113
2.0,0.022548004024429247,6.0,0.0,0.00023354685981757933,0.022781550884246823,0.0031835107169891287,0.0018640430251152121,7,50040,20120422_222913_r2_scwa__hx,2012-04-22,113
1.0,0.1635150903603062,6.0,0.0,0.0011424428084865212,0.1646575331687927,0.02427545996761389,0.017283520451799317,7,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
2.0,0.01882842089980841,6.0,0.0,0.0002842331305146218,0.019112654030323025,0.0027680491243826256,0.0017943115275382323,7,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
1.0,0.04346158920088783,6.0,0.0,0.0007664840086363258,0.04422807320952416,0.010648255386636416,0.00447132900899854,25,50002,20120318_225043_r2_scwa__hx,2012-03-18,78
2.0,0.005833796953083947,6.0,0.0,0.0003058917063754052,0.0061396886594593525,0.0020181489251660835,0.0007581003564470912,25,50002,20120318_225043_r2_scwa__hx,2012-03-18,78
1.0,0.1167277421336621,6.0,0.0,0.002309312345460057,0.11903705447912215,0.023736070175537877,0.011143304583249837,11,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
2.0,0.01121524951304309,6.0,0.0,0.0003985832736361772,0.011613832786679268,0.002629782322829072,0.0011268035502087377,11,50026,20120401_224209_r2_scwa__hx,2012-04-01,92
1.0,0.08938746119383721,6.0,0.0,0.0014651197707280517,0.09085258096456528,0.02109811387763,0.009596730701092576,3,50050,20120717_222109_r2_scwa__hh,2012-07-17,199
1.0,0.021128064778167758,6.0,0.0,0.0007935903850011526,0.02192165516316891,0.006121031356406059,0.0025794824739835166,25,50026,20120304_225853_r2_scwa__hx,2012-03-04,64
2.0,0.0043590794084593645,6.0,0.0,0.00016568147111684084,0.004524760879576206,0.0014270770416330723,0.0005388957510347914,25,50026,20120304_225853_r2_scwa__hx,2012-03-04,64
1.0,0.29479073244147,6.0,0.0,0.0018519882578402758,0.29664272069931036,0.030620051706285536,0.020323146089087463,1,50040,20120325_224633_r2_scwa__hx,2012-03-25,85
2.0,0.07386609778041021,6.0,0.0,0.00029458239441737527,0.07416068017482758,0.004104248285914758,0.003000128620473468,1,50040,20120325_224633_r2_scwa__hx,2012-03-25,85
1.0,0.08707651146687566,6.0,0.0,0.0010312010999768972,0.08810771256685258,0.014434684680637171,0.008752632017029138,25,50004,20120719_230257_r2_scwa__hh,2012-07-19,201
1.0,0.1808789004571736,6.0,0.0,0.003955281805247068,0.18483418226242065,0.03921034393217402,0.02028738682772686,3,50056,20120520_221314_r2_scwa__hx,2012-05-20,141
2.0,0.011619292636169119,6.0,0.0,0.0002742274955380708,0.011893520131707191,0.0025526754999911647,0.0011833459311756144,3,50056,20120520_221314_r2_scwa__hx,2012-05-20,141
1.0,0.03331061877543106,6.0,0.0,0.0007212305790744724,0.03403184935450553,0.008809543385675269,0.003784914881502729,1,50006,20120719_230257_r2_scwa__hh,2012-07-19,201
1.0,0.04792043147608638,6.0,0.0,0.0009541516192257404,0.04887458309531212,0.009219991239406351,0.00508023268812692,13,50055,20120519_224122_r2_scwa__hx,2012-05-19,140
2.0,0.00743928918382153,6.0,0.0,0.00023731548571959135,0.0076766046695411205,0.002491786171145344,0.0009365848321371496,13,50055,20120519_224122_r2_scwa__hx,2012-05-19,140
1.0,0.24496057094074786,6.0,0.0,0.0033914202358573675,0.2483519911766052,0.03709539482884572,0.023476664314753766,9,50054,20120520_221314_r2_scwa__hx,2012-05-20,141
2.0,0.013584464148152621,6.0,0.0,0.0003195364843122661,0.013904000632464882,0.002031862605412618,0.0011426127173584054,9,50054,20120520_221314_r2_scwa__hx,2012-05-20,141
1.0,0.34887518826872116,6.0,0.0,0.004790491424500942,0.353665679693222,0.061976187104480426,0.03549662735859928,9,50049,20120724_221625_r2_scwa__hh,2012-07-24,206
1.0,0.32949291355907917,6.0,0.0,0.005310727283358573,0.3348036408424377,0.06262810093321018,0.029456094293724262,13,50045,20120609_222914_r2_scwa__hx,2012-06-09,161
2.0,0.027807682345155627,6.0,0.0,0.0007078186026774346,0.028515500947833058,0.004841858969639647,0.0023299444764292984,13,50045,20120609_222914_r2_scwa__hx,2012-06-09,161
1.0,0.05359816059353761,6.0,0.0,0.00044126555440016085,0.05403942614793778,0.009642305169699968,0.004794960998241609,7,50057,20120716_225023_r2_scwa__hh,2012-07-16,198
1.0,0.21511991415172813,6.0,0.0,0.005339830182492732,0.2204597443342209,0.05108931452357791,0.025689888391544725,11,50006,20120616_222441_r2_scwa__hx,2012-06-16,168
2.0,0.020169469731627036,6.0,0.0,0.00044326556962914765,0.02061273530125618,0.004050064114424518,0.001865088842930489,11,50006,20120616_222441_r2_scwa__hx,2012-06-16,168
1.0,0.04215930344071239,6.0,0.0,0.0010243175784125924,0.04318362101912498,0.010256528579177554,0.004442252189733995,17,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
2.0,0.004773156964802183,6.0,0.0,0.00016383895126637074,0.004936995916068554,0.0014702635406363916,0.0005801759961176219,17,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
1.0,0.07312008948065342,6.0,0.0,0.0021957510616630316,0.07531584054231644,0.018310119651536592,0.00816264444475904,25,50038,20120429_222438_r2_scwa__hx,2012-04-29,120
2.0,0.005020308832172304,6.0,0.0,0.00028883473714813595,0.005309143569320439,0.0018430820713461937,0.0007049894514679152,25,50038,20120429_222438_r2_scwa__hx,2012-04-29,120
1.0,0.04007733607431874,6.0,0.0,0.0008403361425735055,0.040917672216892235,0.00901409005708763,0.005028131680661728,13,50061,20120428_225406_r2_scwa__hx,2012-04-28,119
2.0,0.0047640966658946135,6.0,0.0,0.0002083397994283587,0.004972436465322971,0.001580160628296599,0.0006067221365084146,13,50061,20120428_225406_r2_scwa__hx,2012-04-28,119
1.0,0.08044701791368425,6.0,0.0,0.002717592054978013,0.08316460996866226,0.022473882372293884,0.01041818206409111,17,50011,20120415_223318_r2_scwa__hx,2012-04-15,106
2.0,0.00745808455394581,6.0,0.0,0.0002653898554854095,0.007723474409431219,0.002387800412180493,0.0009183198686845153,17,50011,20120415_223318_r2_scwa__hx,2012-04-15,106
1.0,0.17136001540347934,6.0,0.0,0.0036149476654827595,0.17497496306896207,0.030418502239151844,0.01783600229858231,17,50047,20120717_222109_r2_scwa__hh,2012-07-17,199
1.0,0.4270673021674156,6.0,0.0,0.004502244293689728,0.4315695464611053,0.062476201391918534,0.04284895027426154,9,50041,20120309_221322_r2_scwa__hx,2012-03-09,69
2.0,0.046890935249393806,6.0,0.0,0.00031996672623790795,0.04721090197563171,0.003796166446714783,0.003777798850603308,9,50041,20120309_221322_r2_scwa__hx,2012-03-09,69
1.0,0.10886334592942147,6.0,0.0,0.001542747369967401,0.11040609329938887,0.014625919716420016,0.008469044195418881,11,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
2.0,0.015779474517330527,6.0,0.0,0.0003309717867523432,0.01611044630408287,0.0025243506017710916,0.0012487609073680464,11,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
1.0,0.01315460744081065,6.0,0.0,0.00045613647671416396,0.013610743917524816,0.0035229593893492017,0.001361087361725835,25,50044,20120725_232801_r2_scwa__hh,2012-07-25,207
1.0,0.17002391739515588,6.0,0.0,0.0006811626371927559,0.17070508003234866,0.02491850097911319,0.019956651312860226,7,50067,20120226_230304_r2_scwa__hx,2012-02-26,57
2.0,0.0511654625297524,6.0,0.0,0.00030441483249887824,0.051469877362251275,0.004872709181860986,0.003952934793954604,7,50067,20120226_230304_r2_scwa__hx,2012-02-26,57
1.0,0.014875177294015884,6.0,0.0,0.0002695843577384949,0.015144761651754381,0.004491297490484777,0.0018684175072504559,25,50005,20120310_232349_r2_scwa__hx,2012-03-10,70
2.0,0.0046979591716080895,6.0,0.0,0.0002713657449930906,0.004969324916601181,0.0017127269685627456,0.0006416353902814624,25,50005,20120310_232349_r2_scwa__hx,2012-03-10,70
1.0,0.05497937556356192,6.0,0.0,0.0001986408606171608,0.05517801642417908,0.00874643005717052,0.0048620442565033796,17,50054,20120716_225023_r2_scwa__hh,2012-07-16,198
1.0,0.07605264300946145,6.0,0.0,0.0014415982877835634,0.07749424129724503,0.01572921774868864,0.007633720531090763,11,50061,20120526_223739_r2_scwa__hx,2012-05-26,147
2.0,0.008193412446416914,6.0,0.0,0.0002652400871738792,0.008458652533590794,0.0019846846354119587,0.0008027887065422351,11,50061,20120526_223739_r2_scwa__hx,2012-05-26,147
1.0,0.29510274855419993,6.0,0.0,0.006108012516051531,0.30121076107025146,0.07186099193777722,0.03189042996377902,17,50006,20120616_222441_r2_scwa__hx,2012-06-16,168
2.0,0.01996455347398296,6.0,0.0,0.0005481708212755622,0.020512724295258522,0.004727859969525168,0.0022196067090541277,17,50006,20120616_222441_r2_scwa__hx,2012-06-16,168
1.0,0.27242098236456513,6.0,0.0,0.005506773944944144,0.2779277563095093,0.04378391019646074,0.02147495719995371,11,50053,20120520_221314_r2_scwa__hx,2012-05-20,141
2.0,0.009066164988325907,6.0,0.0,0.00034325054730288684,0.009409415535628797,0.002696984494212667,0.0010706550198317218,11,50053,20120520_221314_r2_scwa__hx,2012-05-20,141
1.0,0.3075128253549337,6.0,0.0,0.0023019257932901382,0.3098147511482239,0.0732482161303732,0.03332528395715461,13,50010,20120623_222143_r2_scwa__hx,2012-06-23,175
2.0,0.021809016296174374,6.0,0.0,0.00014369102427735922,0.021952707320451736,0.0041366347612175215,0.002247310686796726,13,50010,20120623_222143_r2_scwa__hx,2012-06-23,175
1.0,0.1271717052659369,6.0,0.0,5.874524504179134e-05,0.1272304505109787,0.020784579003482535,0.01287408063528016,11,50047,20120717_222109_r2_scwa__hh,2012-07-17,199
1.0,0.031415052479133,6.0,0.0,0.0006566757801920176,0.032071728259325034,0.006896163948412678,0.0033085903390590067,25,50029,20120701_232809_r2_scwa__hx,2012-07-01,183
2.0,0.006221997464308516,6.0,0.0,0.0003430886135902256,0.006565086077898741,0.002112690545665896,0.0008173876126890741,25,50029,20120701_232809_r2_scwa__hx,2012-07-01,183
1.0,0.09483169214217922,6.0,0.0,0.0001852716377470643,0.0950169637799263,0.007845149935455322,0.0048766613354230435,,24,20120722_231534_r2_scwa__hh,2012-07-22,204
1.0,0.04295007965993136,6.0,0.0,0.0017177044646814466,0.04466778412461281,0.012059283877598156,0.0051250829710064215,17,50048,20120311_225459_r2_scwa__hx,2012-03-11,71
2.0,0.006587481795577333,6.0,0.0,0.0003044519398827105,0.006891933735460042,0.0018422345288357427,0.0007025625571393824,17,50048,20120311_225459_r2_scwa__hx,2012-03-11,71
1.0,0.172398554161191,6.0,0.0,0.0025881957262754436,0.17498674988746643,0.04409386473363197,0.021220112138102456,5,50035,20120727_222932_r2_scwa__hh,2012-07-27,209
1.0,0.04524956713430584,6.0,0.0,0.0012580298352986576,0.046507596969604485,0.013229140315479466,0.0055223250478415855,25,50013,20120408_223736_r2_scwa__hx,2012-04-08,99
2.0,0.006165454629808664,6.0,0.0,0.00037683593109250074,0.006542290560901165,0.002172868979159755,0.0008094274124858073,25,50013,20120408_223736_r2_scwa__hx,2012-04-08,99
1.0,0.11546506511513145,6.0,0.0,0.0005485884612426162,0.11601365357637405,0.011484638436677089,0.006906962773869281,11,50034,20120723_224613_r2_scwa__hh,2012-07-23,205
1.0,0.13544592610560355,6.0,0.0,0.0014072025660425425,0.1368531286716461,0.02247168670540857,0.01448359612125483,1,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
2.0,0.02437313611153513,6.0,0.0,0.0002998042618855834,0.02467294037342072,0.003615786172552639,0.002373090450667477,1,50029,20120205_231539_r2_scwa__hx,2012-02-05,36
1.0,0.03650309605291113,6.0,0.0,0.0007101586670614779,0.037213254719972604,0.00599498710254282,0.0025088064499987363,25,50027,20120205_231539_r2_scwa__hx,2012-02-05,36
2.0,0.00633703774656169,6.0,0.0,0.0002762871154118329,0.006613324861973524,0.0019457967856208644,0.0007518722875010434,25,50027,20120205_231539_r2_scwa__hx,2012-02-05,36
1.0,0.140504140406847,6.0,0.0,0.004019152373075485,0.1445232927799225,0.028286784327251208,0.012771403461793661,1,50013,20120703_222947_r2_scwa__hh,2012-07-03,185
1.0,0.2227144280914217,6.0,0.0,0.003656770801171661,0.22637119889259336,0.04268581396445813,0.022301858490947662,1,50048,20120609_222914_r2_scwa__hx,2012-06-09,161
2.0,0.014301631483249366,6.0,0.0,0.0005284530343487859,0.014830084517598154,0.0039430518866866125,0.0017232803402758969,1,50048,20120609_222914_r2_scwa__hx,2012-06-09,161
1.0,0.21404870157130065,6.0,0.0,0.0030153661500662565,0.21706406772136688,0.04926804776121853,0.022342264500399542,1,50010,20120623_222143_r2_scwa__hx,2012-06-23,175
