band,dynamicRange,dataType,nodata value,min,max,mean,std,obj,instid,imgref,date,doy
2.0,0.008665470289997758,6.0,0.0,0.00031968776602298016,0.008985158056020737,0.002505341615014805,0.0010054603286387875,21,60042,20130623_231537_r2_scwa__hx,2013-06-23,174
1.0,0.02400253555970266,6.0,0.0,0.0008555964450351895,0.024858132004737854,0.006922815422650708,0.002860969911719708,17,60020,20130504_223320_r2_scwa__hx,2013-05-04,124
2.0,0.005794635973870753,6.0,0.0,0.00037790881469845766,0.006172544788569213,0.002002172023842542,0.0007832315356657581,17,60020,20130504_223320_r2_scwa__hx,2013-05-04,124
1.0,0.014630992052843798,6.0,0.0,0.0003522363549564033,0.014983228407800194,0.0028442266543390595,0.0016020671740249919,1,60011,20130729_222503_r2_scwa__hx,2013-07-29,210
2.0,0.005335499387001619,6.0,0.0,0.0002495652588550001,0.005585064645856618,0.0016935694209829248,0.0006443464821293519,1,60011,20130729_222503_r2_scwa__hx,2013-07-29,210
1.0,0.02614282193826512,6.0,0.0,0.000537880405317992,0.026680702343583104,0.006534552401215713,0.002888654410433243,13,60013,20130725_224204_r2_scwa__hx,2013-07-25,206
2.0,0.005603362107649446,6.0,0.0,0.0004230213817209005,0.006026383489370345,0.002086387662973616,0.0007820587005472792,13,60013,20130725_224204_r2_scwa__hx,2013-07-25,206
1.0,0.07321600196883082,6.0,0.0,0.003042165655642748,0.07625816762447357,0.01960841656473377,0.00835741434849719,11,60013,20130421_221217_r2_scwa__hx,2013-04-21,111
2.0,0.0072612883523106575,6.0,0.0,0.0005215797573328017,0.007782868109643458,0.0022779394322881784,0.0008916304900806588,11,60013,20130421_221217_r2_scwa__hx,2013-04-21,111
1.0,0.0635706684552133,6.0,0.0,0.0021454491652548317,0.06571611762046814,0.018423254893580102,0.007688281664341922,21,60014,20130721_225848_r2_scwa__hx,2013-07-21,202
2.0,0.0056182739790529,6.0,0.0,0.0001583548728376627,0.005776628851890564,0.0019165528655837726,0.0007505370891721883,21,60014,20130721_225848_r2_scwa__hx,2013-07-21,202
1.0,0.018714329577051107,6.0,0.0,0.0005028747254982591,0.01921720430254936,0.005226011037125915,0.002154534207247847,17,60040,20130223_231533_r2_scwa__hx,2013-02-23,54
2.0,0.003883960453094915,6.0,0.0,0.00020595520618371665,0.004089915659278631,0.0013641851545738435,0.000505178078563703,17,60040,20130223_231533_r2_scwa__hx,2013-02-23,54
1.0,0.354186836630106,6.0,0.0,0.012824561446905136,0.36701139807701116,0.11363963862229175,0.04615011483446615,21,60013,20130712_222137_r2_scwa__hx,2013-07-12,193
2.0,0.01067531367880292,6.0,0.0,0.00032654145616106694,0.011001855134963988,0.003350246642212724,0.0013211619404460927,21,60013,20130712_222137_r2_scwa__hx,2013-07-12,193
1.0,0.018907543213572353,6.0,0.0,0.0007534996257163584,0.019661042839288708,0.00532836896214015,0.0021531788223445487,13,60024,20130309_230718_r2_scwa__hx,2013-03-09,68
2.0,0.006497358524939045,6.0,0.0,0.00029414324671961367,0.006791501771658659,0.002163565379404288,0.0008076268515934755,13,60024,20130309_230718_r2_scwa__hx,2013-03-09,68
1.0,0.007448395976098254,6.0,0.0,0.0002845010894816369,0.00773289706557989,0.0021833975563846342,0.0008730590891144413,17,60026,20130724_231125_r2_scwa__hx,2013-07-24,205
2.0,0.00477842488908209,6.0,0.0,0.00022884769714437422,0.005007272586226464,0.0018691228508834817,0.000697196622429394,17,60026,20130724_231125_r2_scwa__hx,2013-07-24,205
1.0,0.2184625566005707,6.0,0.0,0.005368724465370177,0.22383128106594083,0.0579624192443822,0.024762055133737842,25,60046,20130611_222529_r2_scwa__hx,2013-06-11,162
2.0,0.013166650343919171,6.0,0.0,0.0004630059411283583,0.013629656285047531,0.0038330942327665283,0.0015747674932321382,25,60046,20130611_222529_r2_scwa__hx,2013-06-11,162
1.0,0.026349848136305806,6.0,0.0,0.0009372737258672713,0.02728712186217308,0.00861309625919996,0.0034167687594773575,3,60041,20130728_225436_r2_scwa__hx,2013-07-28,209
2.0,0.0058754363271873436,6.0,0.0,0.00029497666400857264,0.006170412991195917,0.0019339559327811386,0.0007122199097721373,3,60041,20130728_225436_r2_scwa__hx,2013-07-28,209
1.0,0.03776414995081723,6.0,0.0,0.0012640550266951323,0.03902820497751236,0.009756050559016988,0.004126464940636264,17,60049,20130324_222908_r2_scwa__hx,2013-03-24,83
2.0,0.0054363680828828365,6.0,0.0,0.0002026466827373952,0.005639014765620232,0.0019808686383626537,0.0007204406578020263,17,60049,20130324_222908_r2_scwa__hx,2013-03-24,83
1.0,0.03241439361590892,6.0,0.0,0.0011159757850691678,0.03353036940097808,0.008407716576687214,0.003957471337800711,13,60034,20130511_222931_r2_scwa__hx,2013-05-11,131
2.0,0.0066176370601169765,6.0,0.0,0.00027695373864844436,0.006894590798765421,0.0019246426626987891,0.0007264243002905383,13,60034,20130511_222931_r2_scwa__hx,2013-05-11,131
1.0,0.07667935139033942,6.0,0.0,0.0013006305089220402,0.07797998189926146,0.01687254729576094,0.008608613024876173,13,60052,20130314_222125_r2_scwa__hh,2013-03-14,73
1.0,0.1990642873570323,6.0,0.0,0.006173786707222462,0.2052380740642548,0.053786848433448796,0.021995276485699843,3,60019,20130715_223341_r2_scwa__hh,2013-07-15,196
1.0,0.07764646178111437,6.0,0.0,0.0017099552787840364,0.07935641705989836,0.02176925279399109,0.009100094598545964,3,60025,20130721_225848_r2_scwa__hx,2013-07-21,202
2.0,0.0071284203440882266,6.0,0.0,0.00032343104248866433,0.007451851386576891,0.0024442997361965053,0.0009322241158713191,3,60025,20130721_225848_r2_scwa__hx,2013-07-21,202
1.0,0.03432023269124329,6.0,0.0,0.0016817885916680095,0.03600202128291131,0.010809630805336852,0.004316020889366799,17,60043,20130710_232004_r2_scwa__hx,2013-07-10,191
2.0,0.008455349685391411,6.0,0.0,0.0003907842619810253,0.008846133947372437,0.002645608228481373,0.0010397812699751746,17,60043,20130710_232004_r2_scwa__hx,2013-07-10,191
1.0,0.0453107669018209,6.0,0.0,0.002007993403822184,0.04731876030564308,0.012559287306683112,0.0053597791805102424,11,60062,20130324_222908_r2_scwa__hx,2013-03-24,83
2.0,0.006035992642864585,6.0,0.0,0.0003670474980026484,0.006403040140867233,0.0021984499210565334,0.000810569130654908,11,60062,20130324_222908_r2_scwa__hx,2013-03-24,83
1.0,0.14150316314771771,6.0,0.0,0.0019589285366237164,0.14346209168434146,0.025578834621059608,0.014876875940224847,21,60018,20130317_223319_r2_scwa__hx,2013-03-17,76
2.0,0.011667805956676602,6.0,0.0,0.0002856438513845205,0.011953449808061121,0.0026620928084604093,0.001211171446102595,21,60018,20130317_223319_r2_scwa__hx,2013-03-17,76
1.0,0.11430892872158438,6.0,0.0,0.0018916673725470898,0.1162005960941315,0.019337209303759928,0.012461031574120738,21,60035,20130427_223729_r2_scwa__hx,2013-04-27,117
2.0,0.008447153348242864,6.0,0.0,0.0003502081672195344,0.008797361515462399,0.002442804484700035,0.0010843343811798877,21,60035,20130427_223729_r2_scwa__hx,2013-04-27,117
1.0,0.08715673396363854,6.0,0.0,0.002744914498180151,0.08990164846181868,0.02518747870072357,0.010605077683655073,9,60022,20130721_225848_r2_scwa__hx,2013-07-21,202
2.0,0.00783904471609276,6.0,0.0,0.00022447186347562817,0.008063516579568386,0.002355152506322401,0.0009093306827562097,9,60022,20130721_225848_r2_scwa__hx,2013-07-21,202
1.0,0.09338436811231077,6.0,0.0,0.0004305785987526178,0.09381494671106336,0.007441083871823373,0.005703807584254109,13,60040,20130701_224225_r2_scwa__hx,2013-07-01,182
2.0,0.008547979101422245,6.0,0.0,0.0001691033394308761,0.00871708244085312,0.0024099016396288645,0.0009258175871318407,13,60040,20130701_224225_r2_scwa__hx,2013-07-01,182
1.0,0.7111188354028855,6.0,0.0,0.00016955714090727267,0.7112883925437928,0.11015389789262768,0.08041166163510151,1,60073,20130518_222513_r2_scwa__hx,2013-05-18,138
2.0,0.024502247251803052,6.0,0.0,0.000486821256345138,0.024989068508148193,0.005281170986485567,0.0025764490315969713,1,60073,20130518_222513_r2_scwa__hx,2013-05-18,138
1.0,0.07070060737896712,6.0,0.0,0.001860962132923305,0.07256156951189043,0.01654655617265463,0.007187588003312225,17,60005,20130707_230728_r2_scwa__hx,2013-07-07,188
2.0,0.013679844501893967,6.0,0.0,0.0006272874888963996,0.014307131990790369,0.003797868286302057,0.0015778117835119731,17,60005,20130707_230728_r2_scwa__hx,2013-07-07,188
1.0,0.026633404311724007,6.0,0.0,0.0007424483774229885,0.027375852689146992,0.007296010304079195,0.003114101416841716,11,60046,20130427_223729_r2_scwa__hx,2013-04-27,117
2.0,0.005424872913863509,6.0,0.0,0.00026413990417495364,0.0056890128180384645,0.0016058610832884231,0.0006153749504826419,11,60046,20130427_223729_r2_scwa__hx,2013-04-27,117
1.0,0.1796503282384947,6.0,0.0,0.001067795674316585,0.18071812391281128,0.020390004345605412,0.016309117489560956,1,60014,20130702_221305_r2_scwa__hh,2013-07-02,183
1.0,0.026155282568652183,6.0,0.0,0.0006530817481689154,0.026808364316821095,0.0063225100759482,0.002864424462243606,11,60059,20130302_231125_r2_scwa__hx,2013-03-02,61
2.0,0.0038558665110031134,6.0,0.0,0.00020577093528117985,0.004061637446284294,0.001424971274584797,0.0005314887196633966,11,60059,20130302_231125_r2_scwa__hx,2013-03-02,61
1.0,0.036953957518562675,6.0,0.0,0.0020187592599540945,0.03897271677851677,0.011394623480093503,0.004552733062984249,25,60034,20130717_231529_r2_scwa__hh,2013-07-17,198
1.0,0.3602777472697198,6.0,0.0,0.0036936649121344085,0.3639714121818542,0.04600103366981742,0.03325218856879101,1,60067,20130328_221220_r2_scwa__hx,2013-03-28,87
2.0,0.013819445273838934,6.0,0.0,0.00026852323208004236,0.014087968505918978,0.002719320799921183,0.0014630687685196846,1,60067,20130328_221220_r2_scwa__hx,2013-03-28,87
1.0,0.2129560200264677,6.0,0.0,0.0016074093291535971,0.2145634293556213,0.03838491121534535,0.025839758706917165,7,60065,20130314_222125_r2_scwa__hh,2013-03-14,73
1.0,0.4750968974549324,6.0,0.0,0.002900852588936686,0.477997750043869,0.055728995687416176,0.04249821750614189,3,60030,20130317_223319_r2_scwa__hx,2013-03-17,76
2.0,0.024602289719041437,6.0,0.0,0.0003589583211578429,0.02496124804019928,0.003438941300699938,0.0020473902226902326,3,60030,20130317_223319_r2_scwa__hx,2013-03-17,76
1.0,0.18321205500978974,6.0,0.0,0.0017579364357516165,0.18496999144554138,0.0401304711040695,0.02932451783308417,1,60039,20130316_230304_r2_scwa__hx,2013-03-16,75
2.0,0.021431332992506213,6.0,0.0,0.0002313511649845168,0.021662684157490723,0.002998680270949601,0.0014577215246341937,1,60039,20130316_230304_r2_scwa__hx,2013-03-16,75
1.0,0.09532125177793203,6.0,0.0,0.0008915376383811234,0.09621278941631316,0.011868400972189734,0.009224021285598174,9,60059,20130302_231125_r2_scwa__hx,2013-03-02,61
2.0,0.00830089914961718,6.0,0.0,0.00024739131913520396,0.008548290468752384,0.0019071628980038375,0.0008673061920511035,9,60059,20130302_231125_r2_scwa__hx,2013-03-02,61
1.0,0.42370510217733687,6.0,0.0,0.0032681513112038374,0.42697325348854065,0.04239465702317249,0.03219558545630407,5,60040,20130511_222931_r2_scwa__hx,2013-05-11,131
2.0,0.02327807358233258,6.0,0.0,0.00032877252670004964,0.02360684610903263,0.002953955393900061,0.0016472180162214627,5,60040,20130511_222931_r2_scwa__hx,2013-05-11,131
1.0,0.15382355265319347,6.0,0.0,0.00267803855240345,0.15650159120559692,0.03981434513325685,0.018605647878781946,1,60082,20130525_222120_r2_scwa__vx,2013-05-25,145
2.0,0.005353762651793658,6.0,0.0,0.00028815458063036203,0.00564191723242402,0.0017498031042334316,0.0006607033710165981,1,60082,20130525_222120_r2_scwa__vx,2013-05-25,145
1.0,0.026196522463578724,6.0,0.0,0.0007257612305693328,0.026922283694148067,0.00588402819024479,0.002486159438958132,11,60028,20130309_230718_r2_scwa__hx,2013-03-09,68
2.0,0.006509856000775471,6.0,0.0,0.00028548142290674145,0.006795337423682214,0.0020268701144621924,0.0007684863757716953,11,60028,20130309_230718_r2_scwa__hx,2013-03-09,68
1.0,0.8051346708089114,6.0,0.0,0.030924065038561818,0.8360587358474731,0.2264287953026089,0.0914671557269783,9,60009,20130719_221651_r2_scwa__hh,2013-07-19,200
1.0,0.02666580973891541,6.0,0.0,0.000751417886931449,0.027417227625846866,0.006392446249583448,0.002503105874773867,,26,20130718_224611_r2_scwa__hh,2013-07-18,199
1.0,0.03290680900681764,6.0,0.0,0.0012455534888431428,0.03415236249566078,0.009201336389618132,0.0038011390529635444,11,60038,20130511_222931_r2_scwa__hx,2013-05-11,131
2.0,0.005696027597878127,6.0,0.0,0.00025502959033474326,0.0059510571882128716,0.0020179159796135195,0.0007547803714624163,11,60038,20130511_222931_r2_scwa__hx,2013-05-11,131
1.0,0.05904747429303825,6.0,0.0,0.002121591242030263,0.06116906553506851,0.01913994324767253,0.0076978482666156,21,60025,20130711_225044_r2_scwa__hx,2013-07-11,192
2.0,0.010124689462827519,6.0,0.0,0.00047603572602383787,0.010600725188851357,0.002454822101126553,0.0009582669651258959,21,60025,20130711_225044_r2_scwa__hx,2013-07-11,192
1.0,0.08735610474832357,6.0,0.0,0.0014678991865366695,0.08882400393486024,0.021146721250428,0.010110190239560165,1,60084,20130217_225043_r2_scwa__hx,2013-02-17,48
2.0,0.011787198513047768,6.0,0.0,0.0003273430920671672,0.012114541605114935,0.003303825799766422,0.0013507001913169695,1,60084,20130217_225043_r2_scwa__hx,2013-02-17,48
1.0,0.11118284007534383,6.0,0.0,0.0009976834990084173,0.11218052357435225,0.015426230254451891,0.0105104214055005,21,60060,20130217_225043_r2_scwa__hx,2013-02-17,48
2.0,0.013423811280517839,6.0,0.0,0.0001481234940001741,0.013571934774518015,0.002053241187708832,0.0010901860427277217,21,60060,20130217_225043_r2_scwa__hx,2013-02-17,48
1.0,0.08114585210569204,6.0,0.0,0.0027798197697848077,0.08392567187547684,0.023655146072263485,0.009844646844204448,5,60023,20130721_225848_r2_scwa__hx,2013-07-21,202
2.0,0.006948529742658137,6.0,0.0,0.0004015099257230759,0.007350039668381214,0.0023763507605357777,0.0009194483866843608,5,60023,20130721_225848_r2_scwa__hx,2013-07-21,202
1.0,0.07449874043231831,6.0,0.0,0.00021885574096813798,0.07471759617328642,0.01351592356892176,0.008189527969300461,7,60005,20130707_230728_r2_scwa__hx,2013-07-07,188
2.0,0.011181254696566612,6.0,0.0,0.0003271756577305497,0.01150843035429716,0.0025305566680045924,0.0011315825926702216,7,60005,20130707_230728_r2_scwa__hx,2013-07-07,188
1.0,0.0845056949474383,6.0,0.0,0.00022895351867191494,0.08473464846611024,0.014764732679243405,0.009245809900695347,11,60005,20130707_230728_r2_scwa__hx,2013-07-07,188
2.0,0.011758250358980147,6.0,0.0,0.00034105480881407857,0.012099305167794226,0.0032135396734508433,0.001501263483418579,11,60005,20130707_230728_r2_scwa__hx,2013-07-07,188
1.0,0.13995667931158096,6.0,0.0,0.0003349370090290904,0.14029161632061005,0.027148670569660967,0.020253216836863205,7,60066,20130324_222908_r2_scwa__hx,2013-03-24,83
2.0,0.013337766358745283,6.0,0.0,0.00023450462322216478,0.013572270981967447,0.002949672820364956,0.0015567907071775049,7,60066,20130324_222908_r2_scwa__hx,2013-03-24,83
1.0,0.027032020909246054,6.0,0.0,0.000881813990417868,0.02791383489966392,0.00826617260824954,0.0034304840376486205,11,60027,20130504_223320_r2_scwa__hx,2013-05-04,124
2.0,0.0051893074851250285,6.0,0.0,0.0002137711417162791,0.005403078626841306,0.001669415228084338,0.0006354031616856107,11,60027,20130504_223320_r2_scwa__hx,2013-05-04,124
1.0,0.008404043823247775,6.0,0.0,0.0003582384961191565,0.008762282319366934,0.0025578563940023115,0.0010076475025618669,21,60024,20130724_231125_r2_scwa__hx,2013-07-24,205
2.0,0.005790937051642687,6.0,0.0,0.0003009482170455158,0.006091885268688203,0.00213376506214813,0.0007968230829915984,21,60024,20130724_231125_r2_scwa__hx,2013-07-24,205
1.0,0.20824081799946723,6.0,0.0,0.0017537663225084545,0.20999458432197568,0.04720099780295597,0.02403338437883545,1,60076,20130708_223818_r2_scwa__hx,2013-07-08,189
2.0,0.015576503268675879,6.0,0.0,0.0003963866911362857,0.01597288995981216,0.0026580569047546607,0.0013144560916517522,1,60076,20130708_223818_r2_scwa__hx,2013-07-08,189
1.0,0.3520578909665346,6.0,0.0,0.010580165311694143,0.3626380562782288,0.10373197955600416,0.04700710200474456,21,60009,20130729_222503_r2_scwa__hx,2013-07-29,210
2.0,0.005077692272607237,6.0,0.0,0.000412177701946348,0.005489869974553584,0.00186468948094903,0.0006988842287655967,21,60009,20130729_222503_r2_scwa__hx,2013-07-29,210
1.0,0.6070910841226578,6.0,0.0,0.02696911990642548,0.6340602040290833,0.18573283563845383,0.07676027340861216,5,60009,20130719_221651_r2_scwa__hh,2013-07-19,200
1.0,0.038913369178771966,6.0,0.0,0.0012319236993789673,0.04014529287815094,0.010363955254151267,0.004390360212123998,13,60027,20130203_225913_r2_scwa__hh,2013-02-03,34
1.0,0.03729487344389781,6.0,0.0,0.0008578585111536085,0.03815273195505142,0.010092676388328812,0.004091726583684702,21,60041,20130710_232004_r2_scwa__hx,2013-07-10,191
2.0,0.007914000976597889,6.0,0.0,0.0004019766638521104,0.00831597764045,0.002342113054999476,0.0009117012573844686,21,60041,20130710_232004_r2_scwa__hx,2013-07-10,191
1.0,0.013447174045722932,6.0,0.0,0.0004894554731436074,0.013936629518866539,0.0035320501817516173,0.0013981708704340833,5,60058,20130623_231537_r2_scwa__hx,2013-06-23,174
2.0,0.004852079669944941,6.0,0.0,0.00017611321527510881,0.005028192885220052,0.0015514911286834726,0.0005794426028495652,5,60058,20130623_231537_r2_scwa__hx,2013-06-23,174
1.0,0.20219940459355712,6.0,0.0,0.0064226933754980555,0.2086220979690552,0.05136699741831573,0.021254455131905443,7,60024,20130722_222913_r2_scwa__hh,2013-07-22,203
1.0,0.22167870774865153,6.0,0.0,0.001991402357816696,0.2236701101064682,0.028448264780041758,0.02191784435888413,1,60053,20130427_223729_r2_scwa__hx,2013-04-27,117
2.0,0.011666731181321664,6.0,0.0,0.000218064320506528,0.011884795501828194,0.002466505688234193,0.0014110988560851374,1,60053,20130427_223729_r2_scwa__hx,2013-04-27,117
1.0,0.07600963430013506,6.0,0.0,0.001283366815187037,0.07729300111532211,0.01700768071089976,0.008098631156111563,5,60048,20130701_224225_r2_scwa__hx,2013-07-01,182
2.0,0.009178597072605044,6.0,0.0,0.0002764048404060304,0.009455001913011074,0.0025290362227238625,0.0010631271263404686,5,60048,20130701_224225_r2_scwa__hx,2013-07-01,182
1.0,0.0546426068758592,6.0,0.0,0.001875005313195288,0.05651761218905449,0.01561150088682014,0.006544470439989445,25,60039,20130623_231537_r2_scwa__hx,2013-06-23,174
2.0,0.010425307205878198,6.0,0.0,0.000544344657100737,0.010969651862978935,0.0031842969705421637,0.0012535599596469227,25,60039,20130623_231537_r2_scwa__hx,2013-06-23,174
1.0,0.260297229513526,6.0,0.0,0.002371588721871376,0.2626688182353973,0.03787223243664199,0.023685539555047725,3,60062,20130407_222110_r2_scwa__hh,2013-04-07,97
1.0,0.06702739931643009,6.0,0.0,0.0025204550474882126,0.06954785436391832,0.015527426495203321,0.006228315234017838,7,60044,20130714_230257_r2_scwa__hh,2013-07-14,195
1.0,0.10365454968996345,6.0,0.0,0.0021238687913864847,0.10577841848134993,0.019680450654464922,0.01109318393858217,25,60015,20130317_223319_r2_scwa__hx,2013-03-17,76
2.0,0.008911743396311067,6.0,0.0,0.00020101982227060944,0.009112763218581676,0.002241128742381016,0.0008997148838467658,25,60015,20130317_223319_r2_scwa__hx,2013-03-17,76
1.0,0.15126214770134538,6.0,0.0,0.0016874835127964616,0.15294963121414182,0.0254226761877892,0.015852981531180258,21,60029,20130511_222931_r2_scwa__hx,2013-05-11,131
2.0,0.011517322665895335,6.0,0.0,0.0002211918617831543,0.011738514527678488,0.0025403681728100873,0.0011455420173194482,21,60029,20130511_222931_r2_scwa__hx,2013-05-11,131
1.0,0.026260312006343163,6.0,0.0,0.00034997117472812533,0.026610283181071278,0.006656758305777126,0.0027658667804966405,17,60064,20130217_225043_r2_scwa__hx,2013-02-17,48
2.0,0.004807714460184798,6.0,0.0,0.000138650560984388,0.004946365021169185,0.0016614468494176333,0.0006284134404275566,17,60064,20130217_225043_r2_scwa__hx,2013-02-17,48
1.0,0.0920301805017516,6.0,0.0,0.001165064168162644,0.09319524466991423,0.019506336608666512,0.011859373159276836,5,60030,20130309_230718_r2_scwa__hx,2013-03-09,68
2.0,0.00779710095957853,6.0,0.0,0.00021245851530693471,0.008009559474885462,0.0021085118313749446,0.0009659621357607753,5,60030,20130309_230718_r2_scwa__hx,2013-03-09,68
1.0,0.0844482668908313,6.0,0.0,0.0015201902715489268,0.08596845716238022,0.01706987566600241,0.009651425542669663,25,60016,20130504_223320_r2_scwa__hx,2013-05-04,124
2.0,0.00641564468969591,6.0,0.0,0.0003131194680463523,0.006728764157742262,0.002043498938010904,0.0008402632524238714,25,60016,20130504_223320_r2_scwa__hx,2013-05-04,124
1.0,0.1356349150883034,6.0,0.0,0.0013302405131980777,0.13696515560150146,0.017680590443579492,0.008536080584043352,11,60055,20130623_231537_r2_scwa__hx,2013-06-23,174
2.0,0.01020897724083625,6.0,0.0,0.0003877730632666497,0.010596750304102898,0.0030767991360696654,0.0012497189737476434,11,60055,20130623_231537_r2_scwa__hx,2013-06-23,174
1.0,0.04111712332814932,6.0,0.0,0.0016074636951088903,0.04272458702325821,0.010356642028980803,0.00487540795395438,13,60057,20130518_222513_r2_scwa__hx,2013-05-18,138
2.0,0.005755119404057041,6.0,0.0,0.00018296632333658636,0.005938085727393626,0.002049509320178627,0.0007555606835153504,13,60057,20130518_222513_r2_scwa__hx,2013-05-18,138
1.0,0.8911270275712013,6.0,0.0,0.006440900266170501,0.8975679278373719,0.12577798146246882,0.13117440048870146,7,60020,20130414_221733_r2_scwa__hx,2013-04-14,104
2.0,0.015074608003487809,6.0,0.0,0.00040388191700913007,0.01547848992049694,0.003427159841917454,0.001623248030013191,7,60020,20130414_221733_r2_scwa__hx,2013-04-14,104
1.0,0.025640641513746232,6.0,0.0,0.000854541372973472,0.026495182886719704,0.007582200188632744,0.0030586116907725534,,27,20130718_224611_r2_scwa__hh,2013-07-18,199
1.0,0.011796620412496846,6.0,0.0,0.00028642945108003914,0.012083049863576889,0.0020946867323762947,0.0012470329340021277,5,60049,20130726_221221_r2_scwa__hx,2013-07-26,207
2.0,0.0039059287082636725,6.0,0.0,0.00016305966710206118,0.004068988375365734,0.0013741220136874296,0.00052189099248612,5,60049,20130726_221221_r2_scwa__hx,2013-07-26,207
1.0,0.08119041263125837,6.0,0.0,0.00043951184488832956,0.08162992447614668,0.002920095004567136,0.0023608785799422256,25,60019,20130727_232356_r2_scwa__hx,2013-07-27,208
2.0,0.005868401378393172,6.0,0.0,0.00014329422265291217,0.006011695601046085,0.0017128312308941599,0.0006666310045136538,25,60019,20130727_232356_r2_scwa__hx,2013-07-27,208
1.0,0.10749428370036183,6.0,0.0,0.00340519449673593,0.11089947819709776,0.032007865606095205,0.012882825366836066,25,60048,20130708_223818_r2_scwa__hx,2013-07-08,189
2.0,0.010302956157829612,6.0,0.0,0.0005109264166094363,0.010813882574439049,0.0034115491710934426,0.0013530260127736457,25,60048,20130708_223818_r2_scwa__hx,2013-07-08,189
1.0,0.4077225816436112,6.0,0.0,0.005948405247181654,0.41367098689079285,0.07058805364773224,0.04380164817657332,3,60021,20130428_220826_r2_scwa__hx,2013-04-28,118
2.0,0.018800691614160318,6.0,0.0,0.000330508773913607,0.019131200388073918,0.0037841052523380726,0.002305138142804057,3,60021,20130428_220826_r2_scwa__hx,2013-04-28,118
1.0,0.06681143073365092,6.0,0.0,0.0013444316573441026,0.06815586239099504,0.014102963932436798,0.008151631595632518,3,60063,20130326_231147_r2_scwa__hx,2013-03-26,85
2.0,0.010182329249801114,6.0,0.0,0.0002856414939742536,0.010467970743775368,0.0024366034240732412,0.0010210296362705418,3,60063,20130326_231147_r2_scwa__hx,2013-03-26,85
1.0,0.06696938001550734,6.0,0.0,0.0021085960324853654,0.06907797604799272,0.017904243599447207,0.007795093018627919,11,60061,20130314_222125_r2_scwa__hh,2013-03-14,73
1.0,0.30029433500021696,6.0,0.0,0.012248252518475056,0.31254258751869196,0.08866443567645554,0.036376400671744046,5,60071,20130611_222529_r2_scwa__hx,2013-06-11,162
2.0,0.008653378987219185,6.0,0.0,0.00038143346318975086,0.009034812450408936,0.002410776075899546,0.0009061218907763154,5,60071,20130611_222529_r2_scwa__hx,2013-06-11,162
1.0,0.17672002804465592,6.0,0.0,0.00336977350525558,0.1800898015499115,0.04960637342085457,0.02370970567484521,13,60010,20130729_222503_r2_scwa__hx,2013-07-29,210
2.0,0.005634452143567615,6.0,0.0,0.00021292323071975258,0.005847375374287368,0.0017476746997530782,0.0006598224361540002,13,60010,20130729_222503_r2_scwa__hx,2013-07-29,210
1.0,0.40330312866717577,6.0,0.0,0.003993111662566662,0.4072962403297424,0.10685872360508887,0.0529738494210696,1,60028,20130601_221659_r2_scwa__hx,2013-06-01,152
2.0,0.005873097019502893,6.0,0.0,0.00034400876029394567,0.00621710577979684,0.002027939263260116,0.000760679217920017,1,60028,20130601_221659_r2_scwa__hx,2013-06-01,152
1.0,0.02791401994181797,6.0,0.0,0.0008616813574917613,0.028775701299309724,0.0074394754018433686,0.002976028897607867,7,60039,20130728_225436_r2_scwa__hx,2013-07-28,209
2.0,0.006643689353950322,6.0,0.0,0.00018935126718133688,0.0068330406211316586,0.0021428827319565176,0.0008097429839853573,7,60039,20130728_225436_r2_scwa__hx,2013-07-28,209
1.0,0.029930448508821424,6.0,0.0,0.0012093164259567855,0.031139764934778214,0.007439137657149058,0.003135801602424935,11,60051,20130223_231533_r2_scwa__hx,2013-02-23,54
2.0,0.005035443551605567,6.0,0.0,0.00027648327522911126,0.005311926826834679,0.0019165622586745856,0.000710338635008448,11,60051,20130223_231533_r2_scwa__hx,2013-02-23,54
1.0,0.12851282139308753,6.0,0.0,0.003764428896829485,0.13227725028991696,0.0353766242633106,0.013968677543469173,17,60015,20130721_225848_r2_scwa__hx,2013-07-21,202
2.0,0.010870952217373999,6.0,0.0,0.0003319372772239149,0.011202889494597914,0.0031283739982677847,0.0011775482719772095,17,60015,20130721_225848_r2_scwa__hx,2013-07-21,202
1.0,0.04603117541410029,6.0,0.0,0.002059677382931113,0.04809085279703141,0.012867082722916754,0.005153875766393517,1,60047,20130714_230257_r2_scwa__hh,2013-07-14,195
1.0,0.11778983497060835,6.0,0.0,0.0028842834290117025,0.12067411839962006,0.026763025373363777,0.014792122479156193,3,60035,20130203_225913_r2_scwa__hh,2013-02-03,34
1.0,0.020778738136868924,6.0,0.0,0.000519586552400142,0.021298324689269062,0.00524540418469258,0.002232947059664197,13,60051,20130302_231125_r2_scwa__hx,2013-03-02,61
2.0,0.004004429443739354,6.0,0.0,0.00021274539176374677,0.0042171748355031005,0.0013814257558316344,0.0005093364911770943,13,60051,20130302_231125_r2_scwa__hx,2013-03-02,61
1.0,0.15508218691684306,6.0,0.0,0.003859290620312095,0.15894147753715518,0.03245019640818441,0.014528354669968834,25,60031,20130701_224225_r2_scwa__hx,2013-07-01,182
2.0,0.011493923579109831,6.0,0.0,0.0004359954327810556,0.011929919011890888,0.0032674838555594456,0.0012969938300250975,25,60031,20130701_224225_r2_scwa__hx,2013-07-01,182
